fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2018-12-10,0.00032155394824784567,0.0014319913337832533,6.27585543146581e-05,0.00043027257531955826,0.0004189379959160989,0.00014571840463588616,0.014874725490357078,9.442020330803074e-05,0.007547274368484196,0.003840847626561589,0.00547159502376995,6.929182656320705e-05,0.05440315659085709,0.0003108229683947519,0.00016735954806149642,3.717687093091922e-05,0.014552474856316713,0.028572358473596786,1.6877162504274798e-05,0.00013002274800704003,0.00031581538336307235,0.33790284217853456,0.01843452656249188,6.1205331551263275e-06,0.0035466936657079593,0.004151437767472506,0.0480154063958516,0.016148973280863635,0.004184877001887355,0.00022721485019700787,0.0001208033258005229,0.0009145286776660513,0.013741289145324171,0.0001395487748059239,0.0025498155705355663,0.002968945281760369,0.0582206490005505,0.0001318438064220338,5.332792481635864e-05,0.0020887023353429153,0.01478367245919233,0.00034216499484378347,0.0004245669823208416,0.0011168498996757886,0.11168959778573037,2.93370656802447e-06,0.06799061859151911,0.008809899339159261,8.630586326610553e-05,0.00016242307048603509,0.021648512014237592,0.07398540626174535,0.008146447614708261,8.288838629582311e-05,3.2412938700430165e-05,0.011309829814776845,0.011918673434238537,0.0016187372413116051,0.00013717218150082386,1.1008044004834589e-05,0.01651179766572474,0.0003181155353112207,0.0004556989847732016,0.001453138863147246,0.00019813029428239812
2018-12-26,0.00023696281538274658,0.0011252297685481565,7.711971170195493e-05,0.00044910006538323135,0.000318648107851889,0.00015418228598635365,0.009744961443547952,0.0002598244635507635,0.006720379943378548,0.0030333790376388075,0.004928816264749949,9.687062279190136e-05,0.043991117190548844,0.0014014084575749224,0.00030083658405965846,9.682626017962781e-05,0.020895760349271097,0.036158093668243727,1.7346381814435838e-05,0.00012911417185769203,0.0004750437434444508,0.34665413266853784,0.034230682586547614,6.290696376825399e-06,0.002118927827112513,0.0059845315312815695,0.03530913067553088,0.01821459077684456,0.0028868506809803574,0.00026468588970370027,0.0001615685144356956,0.0008784117600435507,0.0037101442124908035,0.00015313472655288326,0.005072548555592756,0.0018964826894430683,0.09011891153337467,0.0001470936773969275,5.15485775411883e-05,0.0023022979069721064,0.020403754972686542,0.00045701141104478686,0.0006011385970371218,0.0013939482245036842,0.10099255740933713,3.015269554202668e-06,0.07961178674000881,0.008283691609924378,0.0001114345192219769,0.00018608308392350237,0.014896471211800148,0.054207722924892975,0.005917807320487975,8.078023688263696e-05,3.972716983063841e-05,0.010296241849335357,0.00872536173715962,0.002869180888814627,0.00017888277525064978,1.131408993008195e-05,0.006023786353532584,0.0002998659385613539,0.00036688157115663213,0.001834983885184522,0.001433583385671897
2018-12-27,0.00014402429577033626,0.0008050705824076334,0.00010685979395027633,0.0005351426167351905,0.00023216366279939685,0.00016286213040979635,0.00315710644046646,0.00041273162089060987,0.004751495741131252,0.002226175954171935,0.003520215647290988,0.00012475400830309875,0.059855807430197625,0.002298730299652282,0.00041189188548317404,0.00016881508856569406,0.023634559478644936,0.048081369754519855,1.8190153312506394e-05,0.00011406519521087218,0.0005719699263556417,0.35268484380005544,0.0497797018930041,6.596691619093367e-06,0.0004397350487649449,0.00677092194160192,0.02212539475823872,0.016456703087386747,0.0015616912849845687,0.00030326961442806897,0.00019181862266123284,0.0008433433394859882,0.00017411298680167588,0.00025036451158074043,0.00696845274073478,0.0005714457459159617,0.111650951215715,0.00017049791529972615,4.689716116454516e-05,0.002074171476760196,0.02403082639412383,0.0005292291069556115,0.0006937704143171106,0.0014071438091379277,0.09395702347066358,3.1619398244672604e-06,0.07399621057785002,0.006258047991990491,0.0001354960690909765,0.0001764446523401461,0.007997432143988079,0.02607837986182255,0.003585832032182739,8.352955861225421e-05,4.745243785752038e-05,0.015923758814419136,0.004210039313768072,0.00750491109475707,0.00020612663406279782,1.186443562820705e-05,0.002318178371716956,0.00030116813590880286,0.0002608110658531904,0.003342607299827273,0.0025356388308282736
2018-12-28,8.016453107661445e-05,0.00042501114250445397,0.00015164782926569776,0.0005388533476883414,0.00012729974027036138,0.00017402097326794764,0.001726773251830491,0.0005336358152466825,0.002751177966779787,0.001146625125629425,0.00203449180805343,0.00013673184295863946,0.07006085761616379,0.0031519911807018843,0.0004901505024677193,0.000269530252892555,0.02582541175614016,0.06996808617828355,1.8595314962192033e-05,8.82779345165935e-05,0.0006600742607004082,0.34847248572262585,0.05640024873272725,6.743624215698901e-06,0.002582789214087856,0.006011765441378916,0.02218224028333978,0.011816091079343852,3.439434330782732e-05,0.0003197420121554894,0.00018574563108630758,0.0009695837244588561,0.00015982248192870175,0.00033658583795588776,0.01009051434145353,0.0005644656493853552,0.11575606142769176,0.00017862822292496482,4.9366975954019946e-05,0.0016094631586182433,0.02344444201206898,0.0005428936723361215,0.0006537721311146965,0.0012272942124507984,0.08701111080978914,3.2323678595408896e-06,0.05509482807878057,0.0039041857094415317,0.00015276900693703854,0.00013925239215138426,6.543870511582112e-05,0.013623462594515206,0.0007934967228199061,7.785876533114358e-05,0.002354950688897576,0.018925192569575682,0.0028384743645660892,0.020504685300733714,0.00020367349549937019,2.018513920037809e-05,0.0013894258328700654,0.0003646341808250584,0.00012388079715208695,0.004788919205343219,0.0036657949685840285
2019-01-02,6.528412468453923e-05,0.000449465050292894,0.00018737829791436923,0.0005152975759382704,9.095427123187477e-05,0.00016718276344481958,7.488715271375526e-05,0.0005549365642520753,0.00042615594501100624,0.0013721918351570657,0.0003036370710022636,0.00013356497158022388,0.08910196485848242,0.003455164466146426,0.0004781379397317637,0.0003322190460391371,0.024722746910006147,0.08827216629182771,1.874573169087215e-05,6.235146792150089e-05,0.0006680079466284588,0.3489949594829063,0.04978932356475394,6.798173111269415e-06,0.0044589385685333055,0.004197401408986808,0.024527490321199,0.007239641877119707,3.4672557719144524e-05,0.0003058095626826871,0.00015608201798712005,0.0009954271661204673,0.00013936063145943348,0.0003831280932015912,0.011430702263937217,0.0004960263690679329,0.12192792160391924,0.0001680481629273426,4.934899104841864e-05,0.0010704107102090478,0.01898553962089875,0.013548115541117027,0.0005151724475306912,0.0010151476114528444,0.07608661651731052,3.2585143486060883e-06,0.03323153500381518,0.0011671932604900206,0.00015490339638628422,9.622681515677541e-05,6.926572284415863e-05,0.0008426264105474694,0.0006491509312163091,8.673441987504722e-05,0.004352971354032242,0.018082356129672784,0.0010245280543269264,0.031160176995170877,0.0001725726717719335,2.7278218286369688e-05,0.00030795780037371065,0.0005395634461058912,9.383997076667438e-05,0.0057827175342104195,0.004180619803704905
2019-01-03,7.891015350850059e-05,0.0004237168019378519,0.0002130217602641212,0.000527762880458447,8.922527689466446e-05,0.00015572653662286235,8.588614195221363e-05,0.0004726432196966824,0.00037770148416947137,0.0014800247924923419,0.00021641268493549295,0.00011407555837445921,0.09801837572353145,0.003018342188055279,0.00039456213276662207,0.00033917988542583324,0.01865456959627128,0.09376137053907808,1.870816950192343e-05,4.5620148201149514e-05,0.0005801415005440691,0.34215538296781683,0.0342494656096355,6.784551116293568e-06,0.006357928914068824,0.0023360549709912156,0.03715642266088211,0.0018115289143909902,5.5513460895790285e-05,0.00026818191783437826,0.00011952076312835633,0.0011068116107388162,0.00013402277995475237,0.000365864733455555,0.010131370269293423,0.0003801870330180583,0.14579540024484247,0.00019431760905128394,5.612852856959763e-05,0.0005024174639836375,0.011337205199035605,0.02473909214161432,0.00034598094360172927,0.0006442577481679545,0.08090074007703432,3.2519850258955715e-06,0.006536584970031515,0.0005859485545530342,0.00013407800471821504,4.7283509018433016e-05,0.0001179517663710699,0.0007443699416531202,0.00046219786041749866,8.72266647750889e-05,0.006305032876335941,0.014052800649418025,0.0007638419169960242,0.039265313525472245,0.00011967996577497387,3.4101980623651004e-05,0.00029466933519964854,0.000708290824704895,7.744428624297495e-05,0.005620766091156249,0.0038226070037068725
2019-01-04,8.470379564632406e-05,0.0014995772424305118,0.000214144413403041,0.0005612589349733238,0.00010600504525837388,0.00014421648528921657,8.456410339851262e-05,0.000335283082345704,0.00032790269981300375,0.0014190684890762698,0.00040056256923684866,9.393268525670648e-05,0.09021328297423238,0.0020815166772710928,0.0002673006547337008,0.0002888813345747478,0.013043738138621757,0.08206595036107599,2.859806901744301e-05,3.8960817040385035e-05,0.0004614485232078177,0.3405121834676077,0.018390579161936052,6.7771749197049265e-06,0.007182938962902937,0.00018199318094959976,0.0441742002335234,0.0019139764306676404,7.363119238764698e-05,0.00025898570921851957,0.00010804447162399394,0.0010321503182254786,0.0001238310761760884,0.0002925811070491817,0.0070254778669938955,0.00034160606725743323,0.18636294572052065,0.00026178849423802274,5.900722218154233e-05,0.00047461774046891675,0.008458258775069736,0.03574610568747116,0.00012950916341246591,0.0005126926130863068,0.07755466873610908,3.2484494521423256e-06,0.003502220779348655,0.0005163147287567096,0.0001092806856486871,3.786831717609533e-05,0.00018478227806976487,0.0005553490262534111,0.0004164062647777091,8.938353322353426e-05,0.007132327291522966,0.009040097564322915,0.004570703564023294,0.04020679434032434,8.650118555918778e-05,3.700462160440957e-05,0.0002935157877906261,0.000816883809002869,6.854275760195591e-05,0.004568226375193449,0.00282510097044698
2019-01-07,7.864672225276011e-05,0.002416979551694493,0.0001858495365799913,0.0006739206794119706,0.00012551918544427538,0.00013331419798945325,7.158617103139059e-05,0.000197341760898915,0.00028886711753976384,0.003769733982585412,0.004853792490302424,6.586167307193537e-05,0.07630103829250375,0.0011227012623460856,0.00013017628472395773,0.000239310695148352,0.007590582337281911,0.06018376881137506,3.708256903958605e-05,3.1129001348752964e-05,0.00034611554447565643,0.3350191304376376,0.0001342396415442659,6.7336476253280885e-06,0.006345891905933384,0.0001362212424472291,0.044248064260606554,0.0017417692885007318,9.896672346738973e-05,0.00021858288691158472,0.00013234495907257044,0.0007907755145463796,0.00011926912139806799,0.0001788366625673185,0.0038606781628690596,0.00029997622774036306,0.2668095220436459,0.00033095406765491927,5.5871714480635755e-05,0.00042558076934318763,0.00447228840560779,0.04037337552484949,0.0020709526169853812,0.00038476479879332825,0.07544087362438638,3.2275858596798433e-06,7.36149789955627e-06,0.0004497814186376435,8.366050991227954e-05,4.5408062911629725e-05,0.0002463576049508276,0.0005364796046511786,0.0003240228124010207,8.198979526431084e-05,0.006298353900577267,0.0027225080807384864,0.007924925012580217,0.032392043024391,5.582065663892422e-05,4.957634842404892e-05,0.0002649067980150685,0.000826169119618457,8.455366759206046e-05,0.0033501829513341336,0.001713689431941492
2019-01-08,6.422600695358107e-05,0.0032939818061118705,0.00013840036134826043,0.0007499205536699128,0.00025341866465142807,0.00012346037421623053,6.173942245827181e-05,8.293723976640214e-05,0.0002918287381882331,0.014301485261557402,0.01121689452224134,0.00013132924609012895,0.05723763668432288,3.548190354112999e-05,4.198001904931263e-05,0.0001603073078748227,0.0012306853852262877,0.03571404113797993,5.27964285938017e-05,3.048208478950854e-05,0.0002478318133401722,0.3236543949845051,0.00017494576036481874,6.593710333278848e-06,0.004439987425343772,0.00010956783683757598,0.037208921640965224,0.0013934992376676233,0.0001432814192643203,0.00022022142266015743,0.0001551883234026331,0.0005210115374140371,0.00010956459113520145,0.00010777160943199555,0.00026122605334069805,0.0023757487611403443,0.3423090023917724,0.00038291068164619444,4.831745232562512e-05,0.000403945017901782,0.006833129721638356,0.035588694346444315,0.0037472698509569734,0.0002239210280621948,0.07014977717775042,3.160510828405392e-06,7.208512751118262e-06,0.0003684407870824295,7.645192411771653e-05,5.1383669221649667e-05,0.00028003894654877624,0.0005294735155027608,0.0003467609398303884,6.839955374687692e-05,0.004345941854597027,0.0015959030744254418,0.011504972344670258,0.02134034390913878,6.157987054909154e-05,6.366712325384562e-05,0.00021421863707870128,0.0007524294238987468,0.00012155160615073247,0.0018295086119265614,0.00040880824040468247
2019-01-09,4.907381201118456e-05,0.0037007155120087117,8.90951354298604e-05,0.0007517314233779782,0.004504588572481082,0.00011727735006337488,4.885149501573624e-05,8.192956122123449e-05,0.00036969728030960744,0.029616047638381205,0.017071261139263178,0.00018348122231067555,0.03453329763610098,3.427337109657542e-05,4.055015734571765e-05,0.00015369752612582184,0.0010955002247702305,0.025382638605431346,6.99923346276404e-05,2.944384882217715e-05,0.00025303824386789097,0.31295633429407016,0.00021466692226475843,6.3691250638181785e-06,0.002479846541854556,0.00012236769792339233,0.024372901451703993,0.0049688079395670175,0.00016784105781510392,0.00020607699618805698,0.00015669163149805354,0.00029474668460406693,0.0001001902741330014,3.672956264675262e-05,0.0002645569374070733,0.0041991435050803185,0.3989643695307583,0.00039966855407827225,4.018942273620664e-05,0.0004092306037278027,0.00816497720626154,0.024518211663296086,0.005422178402345455,0.00021338863273885487,0.06237880118070706,3.052862154115234e-06,6.962986985382124e-06,0.0003754673969977881,9.462536006548873e-05,5.6744565938881686e-05,0.0002705778842329392,0.0005198526803545868,0.0003413048391417568,4.9134113506000105e-05,0.002351086719903813,0.0003183574004716774,0.01308358620648564,0.009692502328970712,6.659347924382108e-05,7.616418886782853e-05,0.00018103589225351932,0.000578292039829272,0.00015736834546045892,0.0016395347950471186,0.000903288005557335
