fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2018-12-10,0.0,0.0,0.0,0.0,0.05363272601162344,0.0,0.0,0.03129590447782468,0.0840518183624576,0.0,0.0,0.0,0.0,0.0,0.0,0.050687338493573104,0.0,0.12674092507789206,0.0,0.0,0.0,0.0,0.0,0.059210051004341874,0.0,0.0,0.0,0.0,0.0,0.08009227994709404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218049090622389,0.06030986135278122,0.0,0.0,0.016941219742934333,0.16427584892077032,0.04201621965716862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015121010953530278,0.0,0.0,0.0,0.09344430509178457,0.0,0.0,0.0,0.0,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.017667083584320134,0.0,0.0,0.058468447024880944,0.1222946741004243,0.0,0.0,0.0,0.0,0.0,0.0,0.0835613017591656,0.0,0.1176955462250402,0.0,0.0,0.0,0.0,0.0,0.053110006538615716,0.0,0.0,0.0,0.0,0.0,0.09075644312464481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08931646496582235,0.05322326583913582,0.0,0.0,0.0,0.12602714268938092,0.0476106143082366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028249767586221296,0.0,0.0,0.0,0.11201924225411128,0.0,0.0,0.0,0.0,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850710884472609,0.13857802077520745,0.0,0.0,0.0,0.0,0.0,0.0,0.1263644323529836,0.0,0.08999158429425463,0.0,0.0,0.0,0.0,0.0,0.08171565896280213,0.0,0.0,0.0,0.0,0.0,0.08009227994709404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041778498070216316,0.03657977999347985,0.0,0.0,0.0,0.10009869346387754,0.04201621965716862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110316930291154,0.0,0.0,0.0,0.13661057473274338,0.0,0.0,0.0,0.0,0.0
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09639817227472484,0.13818099688809737,0.0,0.0,0.0,0.0,0.0,0.0,0.1448461206071334,0.0,0.04715101634010459,0.0,0.0,0.0,0.0,0.0,0.10238493473529495,0.0,0.0,0.0,0.0,0.0,0.05504656532156291,0.0,0.0,0.021577417399961638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02236241855844186,0.019579745294220404,0.0,0.0,0.0,0.09715770098811097,0.028877297305698487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657599271173807,0.0,0.0,0.0,0.17986162157491048,0.0,0.0,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850710884472609,0.1486275005584014,0.0,0.0,0.0,0.0,0.0,0.0,0.13878483762802465,0.0,0.035626462294147454,0.0,0.0,0.0,0.0,0.0,0.138107314144858,0.0,0.0,0.0,0.0,0.0,0.029464303189083673,0.0,0.0,0.04031192282930603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07811986385429673,0.01545690340761576,0.024874861157795063,0.0,0.0,0.0,0.0,0.0,0.0,0.04110316930291154,0.0,0.0,0.0,0.22445177318629883,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058468447024880944,0.1912388763707455,0.0,0.0,0.0,0.0,0.0,0.0,0.11237869019181039,0.0,0.03633712198245603,0.0,0.0,0.0,0.0,0.01535904769452639,0.14691050785154058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058653501623391745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894053788174716,0.0,0.04647235879973844,0.0,0.0,0.0,0.0,0.0,0.0,0.028249767586221296,0.0,0.0,0.0,0.23699114299294152,0.0,0.0,0.0,0.0,0.0
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03129590447782468,0.2604230052576508,0.0,0.0,0.0,0.0,0.0,0.0,0.07104375637032882,0.0,0.05986624624809635,0.0,0.0,0.0,0.0,0.04285040958371516,0.12306000072031133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06646312463149893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057505897014039846,0.0,0.06761688307067606,0.0,0.0,0.0,0.0,0.0,0.0,0.015121010953530278,0.0,0.0,0.0,0.20475376167232776,0.0,0.0,0.0,0.0,0.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814716804345392,0.0,0.0,0.0,0.0,0.0,0.0,0.0325097071827533,0.0,0.07801653080283118,0.0,0.0,0.0,0.0,0.08463880442332952,0.08105148076691708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058653501623391745,0.0,0.011575734200593905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044275563294702024,0.0,0.07661996645273704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118703081820495,0.0,0.0,0.0,0.0,0.0
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48804443033018124,0.0,0.0,0.0,0.0,0.0,0.0,0.017401192307374608,0.0,0.08038387619251988,0.0,0.0,0.0,0.0,0.11650637756321287,0.036738153885577024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031192282930603,0.011694960704788558,0.02162631862456948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027519353681724673,0.0,0.06761688307067606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921565308100696,0.0,0.0,0.0,0.0,0.0
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5640737500749947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542616277066289,0.0,0.0,0.0,0.0,0.1418870808613646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021577417399961638,0.02184906305904992,0.0314661079285463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03118351305384518,0.0,0.04647235879973844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06081857757631303,0.0,0.0,0.0,0.015245968475523305,0.0
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078234529432612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04201614707882951,0.0,0.0,0.0,0.0,0.15409778547051461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179019916836933,0.03565577152326604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027519353681724673,0.0,0.024874861157795063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040918710174547665,0.0,0.0,0.0,0.035303718801691884,0.0
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318919478096637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016929144163908144,0.0,0.0,0.0,0.0,0.15277002503469175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03602301501032401,0.0314661079285463,0.0,0.0,0.0,0.0,0.011453819872749986,0.0,0.0,0.0,0.0,0.0,0.0,0.018913756744706234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04636697313577849,0.0,0.0,0.0,0.054185210299631255,0.0
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443091829188331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14952014797975685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179019916836933,0.02162631862456948,0.0,0.0,0.0,0.0,0.036210706954389285,0.0,0.0,0.0,0.0,0.0,0.0,0.010123804453832146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040918710174547665,0.0,0.0,0.0,0.06550092972570211,0.0
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519621054096727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15612090004722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184906305904992,0.011575734200593905,0.0,0.0,0.0,0.0,0.058807457780950645,0.0,0.0,0.0,0.0,0.0,0.009110291138426482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812299080492168,0.0,0.0,0.0,0.06245145755916468,0.0
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467851745108475,0.0,0.0,0.0,0.0,0.012067479548869789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17481184991568824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011694960704788558,0.0,0.0,0.0,0.0,0.0,0.0755438587760836,0.0,0.0,0.0,0.0,0.0,0.01702026459039587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015053152232468805,0.0,0.0,0.0,0.047023259720857594,0.0
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6253920383367362,0.0,0.0,0.0,0.0,0.022545019883572003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031668092896062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019384096317181413,0.0,0.0,0.0,0.0,0.0,0.07675935760846792,0.0,0.0,0.0,0.0,0.0,0.02476433885355617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027988339710880113,0.0
2019-01-18,0.0,0.0,0.021771999205798358,0.0,0.0,0.0,0.0,0.0,0.5839223294964951,0.0,0.0,0.0,0.0,0.03280281037299391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22874426675438647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03621425958305101,0.0,0.0,0.0,0.0,0.0,0.06166216249398893,0.0,0.0,0.0,0.0,0.0,0.02806167226312988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006820499830156374,0.0
2019-01-21,0.0,0.0,0.04067544950145034,0.0,0.0,0.0,0.0,0.0,0.5271327807005018,0.0,0.0,0.0,0.0,0.03717045383040249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25559507803759857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052691436780094136,0.0,0.0,0.0,0.0,0.0,0.03912656722716124,0.0,0.0,0.0,0.0,0.0,0.02476433885355617,0.022843895069235124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,0.0,0.027468634478308718,0.05918242981034644,0.0,0.0,0.0,0.0,0.0,0.4627279607267989,0.0,0.0,0.0,0.0,0.03280281037299391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607865712880097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970722007723214,0.0,0.0,0.0,0.0,0.0,0.014812154279967276,0.0,0.0,0.0,0.0,0.0,0.01702026459039587,0.0426780146151044,0.0,0.02281393976084263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
